occurrenceID	catalogNumber	institutionCode	recordedBy	individualCount	YE	MO	DA	eventDate	Country col.	countryCode	stateProvince	lat	lon	County	Locality col.	Elevation	geodeticDatum	coordinateUncertaintyInMeters	identifiedBy	typeStatus	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	Full name	taxonRank	Authorship	Other name
urn:catalog:UWP:BIGU:151494	151494	University of White Plains	Tuberquia D	1	2005	10	3	2005-10-3	Guatemala	GT	Petén	17.4878588	-89.4307913	Flores	Cerro El Higuerón	300	WGS84	327	Díaz O.		Plantae	Magnoliophyta	Equisetopsida	Poales	Eriocaulaceae	Paepalanthus	ensifolius		Paepalanthus ensifolius	Species	(Kunth) Kunth	
urn:catalog:UWP:BIGU:111383	111383	University of White Plains	Betancur J	1	1997	10	7	1997-10-7	Guatemala	GT	Petén	17.7946672	-89.8800209	San Jose	Cerca de Santander de Quilichao	118	WGS84	1163	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	graminifolia		Guzmania graminifolia	Species	(André ex Baker) L.B. Sm.	
urn:catalog:UWP:BIGU:26181	26181	University of White Plains	Vargas I	1	1985	10	7	1985-10-7	Guatemala	GT	Petén	17.7481732	-89.5426597	Flores	Páramo de Sumapaz	244	WGS84	1072	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	diffusa		Guzmania diffusa	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:173088	173088	University of White Plains	Betancur J	1	2000	10	8	2000-10-8	Guatemala	GT	Petén	17.5782028	-89.4187338	Flores	Barrio Caicedo	514	WGS84	840	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Vriesea	rubra		Vriesea rubra	Species	(Ruiz & Pav.) Beer	
urn:catalog:UWP:BIGU:193686	193686	University of White Plains	Betancur J	1	2000	10	8	2000-10-8	Guatemala	GT	Petén	17.5796965	-89.6816389	Flores	Barrio Colombia	514	WGS84	840	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Catopsis	nutans		Catopsis nutans	Species	(Sw.) Griseb.	
urn:catalog:UWP:BIGU:116539	116539	University of White Plains	Callejas R	1	1999	10	9	1999-10-9	Guatemala	GT	Petén	17.7783778	90.84424953	San Andres	Hacienda San Diego	30	WGS84	5273	Idárraga A.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Lasiacis	sorghoidea		Lasiacis sorghoidea	Species	(Desv. ex Ham.) Hitchc. & Chase	
urn:catalog:UWP:BIGU:27613	27613	University of White Plains	Londoño L	1	1984	10	9	1984-10-9	Guatemala	GT	Petén	17.1746428	-90.1325820	San Andres	Cabeceras río Tuadó	311	WGS84	41798	Medina N.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Agrostis	perennans		Agrostis perennans	Species	(Walter) Tuck.	
urn:catalog:UWP:BIGU:173046	173046	University of White Plains	Betancur J	1	2000	10	10	2000-10-10	Guatemala	GT	Petén	17.4558716	-89.7595814	San Jose	Serranía de San Lucas	514	WGS84	1501	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	patula		Guzmania patula	Species	Mez & Wercklé	
urn:catalog:UWP:BIGU:159711	159711	University of White Plains	Vargas I	1	2005	10	13	2005-10-13	Guatemala	GT	Petén	17.1821024	-90.7431008	La Libertad	Parcelación Baden - Baden		WGS84	1940	Hoyos S.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae	Rhynchospora			Rhynchospora	Genus		
urn:catalog:UWP:BIGU:78246	78246	University of White Plains	Vargas I	1	1991	10	14	1991-10-14	Guatemala	GT	Petén	17.4878588	-89.4307913	Flores	Orillas de carretera, cerca del cementerio	220	WGS84	1767	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Racinaea	michelii		Racinaea michelii	Species	(Mez) M.A. Spencer & L.B. Sm.	
urn:catalog:UWP:BIGU:64743	64743	University of White Plains	Vargas I	1	1989	10	16	1989-10-16	Guatemala	GT	Petén	17.1746187	-89.7160371	Flores	Cerca del río	185	WGS84	1877	Idárraga A.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Lasiacis	nigra		Lasiacis nigra	Species	Davidse	
urn:catalog:UWP:BIGU:55675	55675	University of White Plains	Betancur J	1	1988	10	16	1988-10-16	Guatemala	GT	Petén	17.6039598	-90.4667812	San Andres	Carretera Bogotá-Choachí	242	WGS84	4769	Davidse G.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Lasiacis	nigra		Lasiacis nigra	Species	Davidse	
urn:catalog:UWP:BIGU:173764	173764	University of White Plains	Betancur J	1	1997	10	17	1997-10-17	Guatemala	GT	Petén	17.6801714	-89.7954216	San Jose	Laguna de San Rafael	360	WGS84	657	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae	Scleria	mitis		Scleria mitis	Species	P.J. Bergius	
urn:catalog:UWP:BIGU:117611	117611	University of White Plains	Fonnegra R	1	1999	10	20	1999-10-20	Guatemala	GT	Petén	17.7216042	-90.0628680	San Andres	Roadside in the city	170	WGS84	2918	Davidse G.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Lasiacis	procerrima		Lasiacis procerrima	Species	(Hack.) Hitchc.	
urn:catalog:UWP:BIGU:117612	117612	University of White Plains	Fonnegra R	1	1999	10	20	1999-10-20	Guatemala	GT	Petén	17.7327602	-90.0826677	San Andres	S of Jardín in S part of department	170	WGS84	2918	Davidse G.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Lasiacis	procerrima		Lasiacis procerrima	Species	(Hack.) Hitchc.	
urn:catalog:UWP:BIGU:117538	117538	University of White Plains	Fonnegra R	1	1999	10	22	1999-10-22	Guatemala	GT	Petén	17.4666948	-89.9835948	San Andres	Región San Diego	200	WGS84	2054	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	servitensis		Aechmea servitensis	Species	André	
urn:catalog:UWP:BIGU:117539	117539	University of White Plains	Fonnegra R	1	1999	10	22	1999-10-22	Guatemala	GT	Petén	17.4696597	-90.5694044	San Andres	Ricaurte - Piedrancha - Chucunés, carretera Pasto-Tumaco	200	WGS84	2054	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	servitensis		Aechmea servitensis	Species	André	
urn:catalog:UWP:BIGU:31476	31476	University of White Plains	Cogollo A	1	1983	10	25	1983-10-25	Guatemala	GT	Petén	17.1746187	-89.7160371	Flores	Apulo-Girardot	350	WGS84	1031	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	lingulata		Guzmania lingulata	Species	(L.) Mez	
urn:catalog:UWP:BIGU:182210	182210	University of White Plains	Tuberquia D	1	2010	10	31	2010-10-31	Guatemala	GT	Petén	17.3088800	-90.4149068	San Andres	Camino de Wacurabá a Kerarí, cerca de Wacurabá	400	WGS84	811	Tuberquia D.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae				Poaceae	Family		
urn:catalog:UWP:BIGU:160026	160026	University of White Plains	Vargas I	1	1998	10		1998-10-	Guatemala	GT	Petén	17.2498352	-89.3719011	Flores	Cerro Astilleros	130	WGS84	1046	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Catopsis	nutans		Catopsis nutans	Species	(Sw.) Griseb.	
urn:catalog:UWP:BIGU:152991	152991	University of White Plains	Vargas I	1	2003	10		2003-10-	Guatemala	GT	Petén	17.4143004	-90.6506223	San Andres	Finca Canime		WGS84	649	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Racinaea	michelii		Racinaea michelii	Species	(Mez) M.A. Spencer & L.B. Sm.	
urn:catalog:UWP:BIGU:180318	180318	University of White Plains	Morales P	1	2010	10		2010-10-	Guatemala	GT	Petén	17.7216042	-90.0628680	San Andres	Carretera Mariquita - Armero	115	WGS84	2794	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae	Cyperus			Cyperus	Genus		
urn:catalog:UWP:BIGU:180319	180319	University of White Plains	Morales P	1	2010	10		2010-10-	Guatemala	GT	Petén	17.7327602	-90.0826677	San Andres	Carretera Minitas	115	WGS84	2794	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae	Rhynchospora			Rhynchospora	Genus		
urn:catalog:UWP:BIGU:180321	180321	University of White Plains	Morales P	1	2010	10		2010-10-	Guatemala	GT	Petén	17.7468511	-89.9212555	San Andres	Carretera Olaya - Liborina	115	WGS84	2794	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae	Cyperus			Cyperus	Genus		
urn:catalog:UWP:BIGU:173174	173174	University of White Plains	Vargas I	1	2003	10		2003-10-	Guatemala	GT	Petén	17.4298276	-90.5477403	San Andres	Finca Ebelio Orizco	250	WGS84	649	David H.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae	Rhynchospora			Rhynchospora	Genus		
urn:catalog:UWP:BIGU:173470	173470	University of White Plains	Vargas I	1	2003	10		2003-10-	Guatemala	GT	Petén	17.4188428	-90.1586578	San Andres	Finca de los Betancur		WGS84	649	David H.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae	Carex	polystachya		Carex polystachya	Species	Sw. ex Wahlenb.	
urn:catalog:UWP:BIGU:173505	173505	University of White Plains	Vargas I	1	2003	10		2003-10-	Guatemala	GT	Petén	17.4265141	-90.9187414	San Andres	Finca de Los Ríos		WGS84	649	David H.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae	Rhynchospora	locuples		Rhynchospora locuples	Species	C.B. Clarke	
urn:catalog:UWP:BIGU:180705	180705	University of White Plains	Morales P	1	2010	10		2010-10-	Guatemala	GT	Petén	17.7978140	-90.0161016	San Andres	Carretera Sibundoy - Mocoa, cordillera de Portachuelo	115	WGS84	2794	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Panicum	boliviense		Panicum boliviense	Species	Hack.	
urn:catalog:UWP:BIGU:180706	180706	University of White Plains	Morales P	1	2010	10		2010-10-	Guatemala	GT	Petén	17.2462996	-89.9118402	San Jose	Carretera Sonsón - Los Medios	115	WGS84	2794	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Paspalum	conjugatum		Paspalum conjugatum	Species	P.J. Bergius	
urn:catalog:UWP:BIGU:180708	180708	University of White Plains	Morales P	1	2010	10		2010-10-	Guatemala	GT	Petén	17.2995732	-89.8911501	San Jose	Carretera Uramita - Juntas	115	WGS84	2794	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Lasiacis	procerrima		Lasiacis procerrima	Species	(Hack.) Hitchc.	
urn:catalog:UWP:BIGU:180709	180709	University of White Plains	Morales P	1	2010	10		2010-10-	Guatemala	GT	Petén	17.3098632	-89.7846692	San Jose	Carretera Usme-Páramo de Sumapaz	115	WGS84	2794	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Urochloa	brizantha		Urochloa brizantha	Species	(Hochst. ex A. Rich.) R.D. Webster	
urn:catalog:UWP:BIGU:173185	173185	University of White Plains	Vargas I	1	2003	10		2003-10-	Guatemala	GT	Petén	17.4639024	-90.2841853	San Andres	Finca El Mogote	250	WGS84	649	David H.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Paspalum	pilosum		Paspalum pilosum	Species	Lam.	
urn:catalog:UWP:BIGU:173186	173186	University of White Plains	Vargas I	1	2003	10		2003-10-	Guatemala	GT	Petén	17.4666948	-89.9835948	San Andres	Finca El Oso y El Filo		WGS84	649	David H.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Axonopus	compressus		Axonopus compressus	Species	(Sw.) P. Beauv.	
urn:catalog:UWP:BIGU:73652	73652	University of White Plains	Ramírez J	1	1986	11	1	1986-11-1	Guatemala	GT	Petén	17.4587080	-89.8569137	San Jose	Cerca a Botero	500	WGS84	1134	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	lingulata		Guzmania lingulata	Species	(L.) Mez	Cardo
urn:catalog:UWP:BIGU:185744	185744	University of White Plains	Vargas I	1	2009	11	2	2009-11-2	Guatemala	GT	Petén	17.3603253	-90.4096376	San Andres	En área urbana del pueblo	514	WGS84	835	Silva D.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae				Poaceae	Family		
urn:catalog:UWP:BIGU:168242	168242	University of White Plains	Betancur J	1	2003	11	3	2003-11-3	Guatemala	GT	Petén	17.2163016	-89.5768524	Flores	Cercanías a Bogotá	155	WGS84	956	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Vriesea	heterandra		Vriesea heterandra	Species	(André) L.B. Sm.	
urn:catalog:UWP:BIGU:168243	168243	University of White Plains	Betancur J	1	2003	11	3	2003-11-3	Guatemala	GT	Petén	17.2498352	-89.3719011	Flores	Cerro Astilleros	155	WGS84	956	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	squarrosa		Guzmania squarrosa	Species	(Mez & Sodiro) L.B. Sm. & Pittendr.	
urn:catalog:UWP:BIGU:168244	168244	University of White Plains	Betancur J	1	2003	11	3	2003-11-3	Guatemala	GT	Petén	17.2687234	-89.4401353	Flores	Cerro Bochica	155	WGS84	956	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	squarrosa		Guzmania squarrosa	Species	(Mez & Sodiro) L.B. Sm. & Pittendr.	
urn:catalog:UWP:BIGU:168245	168245	University of White Plains	Betancur J	1	2003	11	3	2003-11-3	Guatemala	GT	Petén	17.2856788	-89.4331085	Flores	Cerro de Monserrate	155	WGS84	956	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Tillandsia	fendleri		Tillandsia fendleri	Species	Griseb.	
urn:catalog:UWP:BIGU:168246	168246	University of White Plains	Betancur J	1	2003	11	3	2003-11-3	Guatemala	GT	Petén	17.2742442	-89.6102276	Flores	Cerro Cascadas	155	WGS84	956	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	squarrosa		Guzmania squarrosa	Species	(Mez & Sodiro) L.B. Sm. & Pittendr.	
urn:catalog:UWP:BIGU:168254	168254	University of White Plains	Betancur J	1	2003	11	3	2003-11-3	Guatemala	GT	Petén	17.3031449	89.37348775	Flores	Cerro de Santa Elena	155	WGS84	956	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Racinaea	spiculosa		Racinaea spiculosa	Species	(Griseb.) M.A. Spencer & L.B. Sm.	
urn:catalog:UWP:BIGU:168256	168256	University of White Plains	Betancur J	1	2003	11	3	2003-11-3	Guatemala	GT	Petén	17.3607576	-89.7366224	Flores	Cerro El Bita	155	WGS84	956	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	maidifolia		Pitcairnia maidifolia	Species	(C. Morren) Decne. ex Planch.	
urn:catalog:UWP:BIGU:168257	168257	University of White Plains	Betancur J	1	2003	11	3	2003-11-3	Guatemala	GT	Petén	17.3892055	-89.7275000	Flores	Cerro El Bita, área del Jardín Botánico	155	WGS84	956	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	maidifolia		Pitcairnia maidifolia	Species	(C. Morren) Decne. ex Planch.	
urn:catalog:UWP:BIGU:168258	168258	University of White Plains	Betancur J	1	2003	11	3	2003-11-3	Guatemala	GT	Petén	17.4164849	-89.5979938	Flores	Cerro El Bita, Jardín Botánico	155	WGS84	956	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	maidifolia		Pitcairnia maidifolia	Species	(C. Morren) Decne. ex Planch.	
urn:catalog:UWP:BIGU:168285	168285	University of White Plains	Betancur J	1	2003	11	3	2003-11-3	Guatemala	GT	Petén	17.4543448	-89.6237693	Flores	Cerro El Capiro	155	WGS84	956	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Tillandsia	complanata		Tillandsia complanata	Species	Benth.	
urn:catalog:UWP:BIGU:168259	168259	University of White Plains	Betancur J	1	2003	11	4	2003-11-4	Guatemala	GT	Petén	17.4459086	-89.6071467	Flores	Cerro El Campanario		WGS84	2091	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	mitis		Guzmania mitis	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:186992	186992	University of White Plains	Vásquez J	1	2012	11	4	2012-11-4	Guatemala	GT	Petén	17.4459086	-89.6071467	Flores	Near Fusagasugá		WGS84	32035	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Saccharum	officinarum		Saccharum officinarum	Species	L.	Caña de azúcar
urn:catalog:UWP:BIGU:101737	101737	University of White Plains	Betancur J	1	1993	11	7	1993-11-7	Guatemala	GT	Petén	17.5327108	-89.8173641	San Jose	Sitio Tinajas, afluente del río Tapartó	360	WGS84	842	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Greigia	stenolepis		Greigia stenolepis	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:35617	35617	University of White Plains	Callejas R	1	1986	11	8	1986-11-8	Guatemala	GT	Petén	17.2362024	-90.8132570	San Andres	El Concilio, finca de Orlando Maya	103	WGS84	2464	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	lingulata		Guzmania lingulata	Species	(L.) Mez	
urn:catalog:UWP:BIGU:153124	153124	University of White Plains	Jaramillo R	1	2000	11	8	2000-11-8	Guatemala	GT	Petén	17.1730178	-89.4249882	Flores	Cerca del campamento de Curundo	150	WGS84	1838	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	angustifolia		Guzmania angustifolia	Species	(Baker) Wittm.	
urn:catalog:UWP:BIGU:90569	90569	University of White Plains	Vargas I	1	1993	11	9	1993-11-9	Guatemala	GT	Petén	17.6750089	-90.6609383	San Andres	Carretera hacia Arcabuco	100	WGS84	843	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	penduliflora		Aechmea penduliflora	Species	André	
urn:catalog:UWP:BIGU:90570	90570	University of White Plains	Vargas I	1	1993	11	9	1993-11-9	Guatemala	GT	Petén	17.6844351	90.3421603	San Andres	Carretera hacia Toledo	100	WGS84	843	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	penduliflora		Aechmea penduliflora	Species	André	
urn:catalog:UWP:BIGU:153289	153289	University of White Plains	Jaramillo R	1	2000	11	9	2000-11-9	Guatemala	GT	Petén	17.1746187	-89.7160371	Flores	Cerca del río	150	WGS84	1838	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	veitchii		Aechmea veitchii	Species	Baker	
urn:catalog:UWP:BIGU:153290	153290	University of White Plains	Jaramillo R	1	2000	11	9	2000-11-9	Guatemala	GT	Petén	17.17703.	0.50947099	Flores	Cerca del río Anorí	150	WGS84	1838	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	veitchii		Aechmea veitchii	Species	Baker	
urn:catalog:UWP:BIGU:101717	101717	University of White Plains	Betancur J	1	1993	11	9	1993-11-9	Guatemala	GT	Petén	17.6569118	-89.6001739	Flores	Páramo de El Tábano, cerca de Pasto	270	WGS84	1952	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	coriostachya		Guzmania coriostachya	Species	(Griseb.) Mez	
urn:catalog:UWP:BIGU:188378	188378	University of White Plains	Arbeláez M	1	1993	11	10	1993-11-10	Guatemala	GT	Petén	17.3537949	-89.8525556	San Jose	Santuario de Fauna y Flora Otún Quimbaya	50	WGS84	1483	Arbeláez M.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Navia			Navia	Genus		
urn:catalog:UWP:BIGU:17593	17593	University of White Plains	Hernández M	1	1982	11	10	1982-11-10	Guatemala	GT	Petén	17.5750230	-90.2552172	San Andres	Finca San Ignacio	514	WGS84	1600	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	lingulata		Guzmania lingulata	Species	(L.) Mez	
urn:catalog:UWP:BIGU:108631	108631	University of White Plains	Fonnegra R	1	1997	11	10	1997-11-10	Guatemala	GT	Petén	17.4863769	-90.5676366	San Andres	Finca en cercanías de Belmira	210	WGS84	2842	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	veitchii		Aechmea veitchii	Species	Baker	
urn:catalog:UWP:BIGU:108632	108632	University of White Plains	Fonnegra R	1	1997	11	10	1997-11-10	Guatemala	GT	Petén	17.4882065	-90.0195979	San Andres	Finca Los Cedros	210	WGS84	2842	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	veitchii		Aechmea veitchii	Species	Baker	
urn:catalog:UWP:BIGU:47407	47407	University of White Plains	Vargas I	1	1986	11	10	1986-11-10	Guatemala	GT	Petén	17.2026134	90.46802374	La Libertad	Parque de Bello	244	WGS84	1072	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	coriostachya		Guzmania coriostachya	Species	(Griseb.) Mez	
urn:catalog:UWP:BIGU:51761	51761	University of White Plains	Callejas R	1	1987	11	11	1987-11-11	Guatemala	GT	Petén	17.4639024	-90.2841853	San Andres	Región cerca de El Fósil	210	WGS84	2205	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	angustifolia		Guzmania angustifolia	Species		
urn:catalog:UWP:BIGU:99987	99987	University of White Plains	Fonnegra R	1	1995	11	12	1995-11-12	Guatemala	GT	Petén	17.3786408	-90.7856679	San Andres	Quebrada Juanchico	130	WGS84	1833	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	angustifolia		Guzmania angustifolia	Species	(Baker) Wittm.	
urn:catalog:UWP:BIGU:108607	108607	University of White Plains	Fonnegra R	1	1997	11	12	1997-11-12	Guatemala	GT	Petén	17.5094837	-90.2983051	San Andres	Finca Maizopolis, below páramo de Chili	173	WGS84	2842	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	angustifolia		Guzmania angustifolia	Species	(Baker) Wittm.	
urn:catalog:UWP:BIGU:167113	167113	University of White Plains	Vargas I	1	2008	11	13	2008-11-13	Guatemala	GT	Petén	17.3603253	-90.4096376	San Andres	Quebrada Chabarquia	280	WGS84	661	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Greigia	danielii		Greigia danielii	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:179416	179416	University of White Plains	Vargas I	1	2008	11	13	2008-11-13	Guatemala	GT	Petén	17.5420846	-90.0802581	San Andres	Finca Ricaute	340	WGS84	1276	Mendoza H.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania			Guzmania	Genus		
urn:catalog:UWP:BIGU:179419	179419	University of White Plains	Vargas I	1	2008	11	13	2008-11-13	Guatemala	GT	Petén	17.563668.	0.10294211	San Andres	Finca San Germán	340	WGS84	1276	Mendoza H.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae	Oreobolus	ecuadorensis		Oreobolus ecuadorensis	Species	T. Koyama	
urn:catalog:UWP:BIGU:179412	179412	University of White Plains	Vargas I	1	2008	11	13	2008-11-13	Guatemala	GT	Petén	17.5262194	-90.9041308	San Andres	Finca Normandía	340	WGS84	1276	Mendoza H.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Chusquea			Chusquea	Genus		
urn:catalog:UWP:BIGU:179418	179418	University of White Plains	Vargas I	1	2008	11	13	2008-11-13	Guatemala	GT	Petén	17.5597273	-90.7902801	San Andres	Finca San Francisco	340	WGS84	1276	Mendoza H.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Chusquea			Chusquea	Genus		
urn:catalog:UWP:BIGU:188121	188121	University of White Plains	INALI-Riviere Villamizar y Cia S en C	1	2013	11	14	2013-11-14	Guatemala	GT	Petén	17.7468511	-89.9212555	San Andres	Hacienda El Soche		WGS84	17885			Plantae	Magnoliophyta	Equisetopsida	Poales	Typhaceae	Typha	domingensis		Typha domingensis	Species	Pers.	
urn:catalog:UWP:BIGU:188377	188377	University of White Plains	Arbeláez M	1	1992	11	15	1992-11-15	Guatemala	GT	Petén	17.3199281	-89.8991331	San Jose	Santandercito	100	WGS84	1483	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Navia			Navia	Genus		
urn:catalog:UWP:BIGU:168429	168429	University of White Plains	Galeano G	1	1980	11	15	1980-11-15	Guatemala	GT	Petén	17.2260901	-90.3782295	San Andres	Camino a Juanacito	100	WGS84	1200	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	basincurva		Pitcairnia basincurva	Species	L.B. Sm. & Betancur	
urn:catalog:UWP:BIGU:168430	168430	University of White Plains	Galeano G	1	1980	11	15	1980-11-15	Guatemala	GT	Petén	17.2362024	-90.8132570	San Andres	Camino a Murillo	100	WGS84	1200	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	basincurva		Pitcairnia basincurva	Species	L.B. Sm. & Betancur	
urn:catalog:UWP:BIGU:22030	22030	University of White Plains	Vargas I	1	1980	11	15	1980-11-15	Guatemala	GT	Petén	17.2189324	-90.1635387	San Andres	Camino a Hispania, finca El Silencio	100	WGS84	1200	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	lingulata		Guzmania lingulata	Species	(L.) Mez	
urn:catalog:UWP:BIGU:67914	67914	University of White Plains	Callejas R	1	1989	11	16	1989-11-16	Guatemala	GT	Petén	17.6844351	90.3421603	San Andres	Carretera hacia Toledo	129	WGS84	3137	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	lingulata		Guzmania lingulata	Species	(L.) Mez	
urn:catalog:UWP:BIGU:67915	67915	University of White Plains	Callejas R	1	1989	11	16	1989-11-16	Guatemala	GT	Petén	17.6908309	-90.6137227	San Andres	Carretera Hispania - Bolombolo	129	WGS84	3137	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	lingulata		Guzmania lingulata	Species	(L.) Mez	
urn:catalog:UWP:BIGU:3407	3407	University of White Plains	Soejarto D	1	1969	11	16	1969-11-16	Guatemala	GT	Petén	17.5796965	-89.6816389	Flores	Barrio Colombia	360	WGS84	2423	Medina N.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Agrostis	scabrifolia		Agrostis scabrifolia	Species	Swallen	
urn:catalog:UWP:BIGU:3535	3535	University of White Plains	Soejarto D	1	1969	11	16	1969-11-16	Guatemala	GT	Petén	17.6063515	89.56756665	Flores	Barrio Córdoba	360	WGS84	2423	Medina N.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Agrostis	scabrifolia		Agrostis scabrifolia	Species	Swallen	
